2013ApJS..208...16M,kepler,exoplanets
2013arXiv1301.6555D,kepler,exoplanets
2013ApJ...775...53H,kepler,exoplanets
2013AN....334..180S,kepler,exoplanets
2013ApJ...763..107L,kepler,exoplanets
2013ApJ...764L..22M,kepler,exoplanets
2013ApJS..204...24B,kepler,exoplanets
2013ApJ...765L..25B,kepler,exoplanets
2013ApJ...767...95D,kepler,exoplanets
2013MNRAS.433.2294P,kepler,exoplanets
2013arXiv1302.2596G,kepler,exoplanets
2013ApJ...766..101C,kepler,exoplanets
2013A&A...551L...9D,kepler,exoplanets
2013ApJ...771...11A,kepler,exoplanets
2013ApJ...770...90G,kepler,exoplanets
2013ApJ...764..195S,kepler,exoplanets
2012arXiv1212.2915T,kepler,exoplanets
2012arXiv1212.4853D,kepler,exoplanets
2013arXiv1301.0023S,kepler,exoplanets
2013ApJ...764..105S,kepler,exoplanets
2013arXiv1301.0023S,kepler,exoplanets
2013ApJ...776...10W,kepler,exoplanets
2013A&A...549A..35O,kepler,exoplanets
2013ApJ...763...12B,kepler,exoplanets
2013ApJ...762...37L,kepler,exoplanets
2013ApJ...762...41G,kepler,exoplanets
2013ApJ...762..112M,kepler,exoplanets
2013ApJ...762..129K,kepler,exoplanets
2013arXiv1301.0319P,kepler,exoplanets
2013ApJ...778....7B,kepler,exoplanets
2013ApJ...770..101K,kepler,exoplanets
2013ApJ...766...81F,kepler,exoplanets
2013MNRAS.428.1077S,kepler,exoplanets
2013MNRAS.429.2001H,kepler,exoplanets
2013ApJ...762....7K,kepler,exoplanets
2013ApJ...764..106F,kepler,exoplanets
2013AsBio..13...18H,kepler,exoplanets
2013ApJ...763...41C,kepler,exoplanets
2013MNRAS.429..895P,kepler,exoplanets
2013A&A...553A..17S,kepler,exoplanets
2013ApJ...769...86P,kepler,exoplanets
2012AN....333.1088V,kepler,exoplanets
2012A&A...548A..44C,kepler,exoplanets
2012A&A...548A.128D,kepler,exoplanets
2012arXiv1212.2217R,kepler,exoplanets
2012arXiv1212.2545L,kepler,exoplanets
2013ApJ...770...52K,kepler,exoplanets
2012ApJ...761...53B,kepler,exoplanets
2012ApJ...761L...7M,kepler,exoplanets
2012arXiv1211.0554D,kepler,exoplanets
2012arXiv1209.2985K,kepler,exoplanets
2012ApJ...759L..36H,kepler,exoplanets
2012A&A...547A.110B,kepler,exoplanets
2012A&A...547A..36A,kepler,exoplanets
2012arXiv1209.5323H,kepler,exoplanets
2012A&A...547A..37B,kepler,exoplanets
2012P&SS...73..397N,kepler,exoplanets
2012ApJ...757..161T,kepler,exoplanets
2012MNRAS.427.2723J,kepler,exoplanets
2012PASP..124.1279C,kepler,exoplanets
2013ApJS..208...22X,kepler,exoplanets
2012Sci...337.1511O,kepler,exoplanets
2012ApJ...758...87O,kepler,exoplanets
2012MNRAS.427L..21R,kepler,exoplanets
2012A&A...545L...5B,kepler,exoplanets
2012A&A...546A..10L,kepler,exoplanets
2012MNRAS.426..342C,kepler,exoplanets
2012Icar..221..624M,kepler,exoplanets
2012A&A...546A..71D,kepler,exoplanets
2012MNRAS.427.1587C,kepler,exoplanets
2012arXiv1207.4192L,kepler,exoplanets
2012ApJ...761...92F,kepler,exoplanets
2012MNRAS.426.1291S,kepler,exoplanets
2012ApJ...757L..15F,kepler,exoplanets
2012A&A...544L..12S,kepler,exoplanets
2012Sci...337..556C,kepler,exoplanets
2012MNRAS.427.2239R,kepler,exoplanets
2012Natur.487..449S,kepler,exoplanets
2012ApJ...754..129S,kepler,exoplanets
2012AJ....144...42A,kepler,exoplanets
2012arXiv1205.5273Y,kepler,exoplanets
2012ApJ...755L..21D,kepler,exoplanets
2012A&A...545A..76S,kepler,exoplanets
2012ApJ...754L..16P,kepler,exoplanets
2012ApJ...758...39J,kepler,exoplanets
2012A&A...543A..63N,kepler,exoplanets
2012ApJ...761....6M,kepler,exoplanets
2012A&A...547A.112M,kepler,exoplanets
2012ApJ...753..160W,kepler,exoplanets
2012ApJ...753..170W,kepler,exoplanets
2012ApJ...756...66H,kepler,exoplanets
2012ApJ...751L..31B,kepler,exoplanets
2012arXiv1206.6105A,kepler,exoplanets
2012arXiv1207.1012J,kepler,exoplanets
2012MNRAS.427..770M,kepler,exoplanets
2012RAA....12..678G,kepler,exoplanets
2012MNRAS.425..757K,kepler,exoplanets
2012arXiv1203.1887P,kepler,exoplanets
2012ApJ...754...60H,kepler,exoplanets
2012ApJ...756L..11L,kepler,exoplanets
2012ApJ...752...72D,kepler,exoplanets
2012ApJ...756..122D,kepler,exoplanets
2012arXiv1204.3950Z,kepler,exoplanets
2012arXiv1204.5193L,kepler,exoplanets
2012ApJS..201...15H,kepler,exoplanets
2012ApJ...753...66I,kepler,exoplanets
2012ApJ...761...59L,kepler,exoplanets
2012ApJ...751..112J,kepler,exoplanets
2012arXiv1203.6072W,kepler,exoplanets
2012MNRAS.423L..16H,kepler,exoplanets
2012A&A...541A.144N,kepler,exoplanets
2012ApJ...753...90M,kepler,exoplanets
2012arXiv1202.5314D,kepler,exoplanets
2012arXiv1202.6328F,kepler,exoplanets
2012Sci...336.1133N,kepler,exoplanets
2012A&A...541A..38R,kepler,exoplanets
2012ApJ...761..163D,kepler,exoplanets
2012MNRAS.422.1512M,kepler,exoplanets
2012A&A...541A.139F,kepler,exoplanets
2012A&A...541A.103W,kepler,exoplanets
2012Natur.483..522H,kepler,exoplanets
2012PASP..124..212S,kepler,exoplanets
2012ApJ...751...23F,kepler,exoplanets
2012AJ....143..111J,kepler,exoplanets
2012Natur.481..475W,kepler,exoplanets
2012A&A...538A..95M,kepler,exoplanets
2012A&A...538A..96B,kepler,exoplanets
2012ApJ...746..110Z,kepler,exoplanets
2012ApJ...746..123H,kepler,exoplanets
2012ApJ...756..186S,kepler,exoplanets
2012ApJ...756..185F,kepler,exoplanets
2012ApJ...750..114F,kepler,exoplanets
2012ApJ...752...53L,kepler,exoplanets
2012ApJ...750..113F,kepler,exoplanets
2012ApJ...750..115K,kepler,exoplanets
2012MNRAS.422.3611R,kepler,exoplanets
2012ApJ...752....1R,kepler,exoplanets
2012ApJ...750...14Q,kepler,exoplanets
2012ApJ...752...71M,kepler,exoplanets
2012MNRAS.426..187R,kepler,exoplanets
2012ApJ...750..148W,kepler,exoplanets
2012AstL...38..180S,kepler,exoplanets
2012AJ....143...94T,kepler,exoplanets
2012ApJ...749...15G,kepler,exoplanets
2012PNAS..109.7982S,kepler,exoplanets
2012MNRAS.421.2342S,kepler,exoplanets
2012ApJ...750L..37M,kepler,exoplanets
2012A&A...539A..97S,kepler,exoplanets
2012ApJ...747..144M,kepler,exoplanets
2012Natur.482..195F,kepler,exoplanets
2012ApJ...750..112L,kepler,exoplanets
2012ApJ...747...12W,kepler,exoplanets
2012ApJS..199...24T,kepler,exoplanets
2012MNRAS.421L.122S,kepler,exoplanets
2012ApJ...746...36G,kepler,exoplanets
2012ApJ...745..120B,kepler,exoplanets
2012AJ....143...39C,kepler,exoplanets
2012MNRAS.419.2900F,kepler,exoplanets
2012ApJ...745...20T,kepler,exoplanets
2012MNRAS.420L..23V,kepler,exoplanets
2012A&A...538A...4M,kepler,exoplanets
2012ApJ...744...59S,kepler,exoplanets
2012MNRAS.419..164S,kepler,exoplanets
2011arXiv1111.5107T,kepler,exoplanets
2011ApJ...743...97T,kepler,exoplanets
2011AJ....142..195S,kepler,exoplanets
2012A&A...541A..56M,kepler,exoplanets
2011ApJ...743L..36C,kepler,exoplanets
2011arXiv1110.3514B,kepler,exoplanets
2011PASP..123.1391C,kepler,exoplanets
2011ApJS..197...12D,kepler,exoplanets
2011arXiv1108.5842W,kepler,exoplanets
2011arXiv1109.1819M,kepler,exoplanets
2012ApJ...750..106S,kepler,exoplanets
2011arXiv1109.1819M,kepler,exoplanets
2012Natur.486..375B,kepler,exoplanets
2012ApJ...750...84B,kepler,exoplanets
2012A&A...540A..62O,kepler,exoplanets
2011ApJ...742L..19M,kepler,exoplanets
2011arXiv1109.1561B,kepler,exoplanets
2011arXiv1109.3432D,kepler,exoplanets
2011ApJ...741L...1W,kepler,exoplanets
2011ApJ...741L..30R,kepler,exoplanets
2011ApJS..197....9F,kepler,exoplanets
2011arXiv1109.0659C,kepler,exoplanets
2011ApJ...740L..10N,kepler,exoplanets
2011AJ....142..123S,kepler,exoplanets
2011arXiv1107.5750D,kepler,exoplanets
2011arXiv1107.2596E,kepler,exoplanets
2011arXiv1107.2885H,kepler,exoplanets
2011A&A...528A..41L,kepler,exoplanets
2011ApJS..197....3B,kepler,exoplanets
2011arXiv1105.1782Y,kepler,exoplanets
2011ApJ...743...61S,kepler,exoplanets
2011MNRAS.416.2974N,kepler,exoplanets
2011ApJS..197....7C,kepler,exoplanets
2011ApJS..197....8L,kepler,exoplanets
2011ApJS..197....2F,kepler,exoplanets
2011ApJS..197....1M,kepler,exoplanets
2011ApJS..197...11D,kepler,exoplanets
2011arXiv1108.0550S,kepler,exoplanets
2011A&A...533A..83B,kepler,exoplanets
2011MNRAS.417L..88K,kepler,exoplanets
2011ApJ...741..109T,kepler,exoplanets
2011MNRAS.417.2166S,kepler,exoplanets
2011ApJ...740...33D,kepler,exoplanets
2011ApJS..197....5F,kepler,exoplanets
2011arXiv1104.3863S,kepler,exoplanets
2011P&SS...59.1472L,kepler,exoplanets
2011ApJ...738..170M,kepler,exoplanets
2011ApJ...738..151C,kepler,exoplanets
2011ApJ...738..177S,kepler,exoplanets
2011MNRAS.416..689K,kepler,exoplanets
2011ApJ...738...59R,kepler,exoplanets
2011ApJ...736...19B,kepler,exoplanets
2011AJ....142...19H,kepler,exoplanets
2011ApJ...735L..12D,kepler,exoplanets
2011ApJ...736L...4S,kepler,exoplanets
2011MNRAS.414.2763S,kepler,exoplanets
2011ApJ...736L..25K,kepler,exoplanets
2011A&A...531A...3H,kepler,exoplanets
2011ARep...55..341S,kepler,exoplanets
2011ApJ...732L..24L,kepler,exoplanets
2011ApJ...733...36K,kepler,exoplanets
2011ApJ...731...67P,kepler,exoplanets
2011A&A...528A..63S,kepler,exoplanets
2011ApJ...730...50K,kepler,exoplanets
2011A&A...528A..41L,kepler,exoplanets
2011ApJ...729...27B,kepler,exoplanets
2011A&A...528A..41L,kepler,exoplanets
2011Natur.470...53L,kepler,exoplanets
2011Natur.470...24R,kepler,exoplanets
2011ApJ...728..117B,kepler,exoplanets
2011ApJ...727...24T,kepler,exoplanets
2010arXiv1006.3727R,kepler,exoplanets
2010ApJ...725.1226S,kepler,exoplanets
2010ApJ...725.1633H,kepler,exoplanets
2010ApJ...723L.223W,kepler,exoplanets
2010ApJ...724.1108J,kepler,exoplanets
2010Sci...330...51H,kepler,exoplanets
2010ApJ...722..871S,kepler,exoplanets
2010ApJ...723.1703D,kepler,exoplanets
2010ApJ...723L.223W,kepler,exoplanets
2010ApJ...724L..53S,kepler,exoplanets
2010ApJ...719.1454M,kepler,exoplanets
2010ApJ...719..602S,kepler,exoplanets
2010MNRAS.405..657S,kepler,exoplanets
2010ApJ...716..850C,kepler,exoplanets
2010ApJ...714..462S,kepler,exoplanets
2010ApJ...713L.145W,kepler,exoplanets
2010ApJ...713L.140L,kepler,exoplanets
2010ApJ...713L.136D,kepler,exoplanets
2010ApJ...713L.131K,kepler,exoplanets
2010ApJ...713L.126B,kepler,exoplanets
2010ApJ...713L.120J,kepler,exoplanets
2010ApJ...713L.109B,kepler,exoplanets
2010ApJ...713L.103B,kepler,exoplanets
2010ApJ...712L.125K,kepler,exoplanets
2010ApJ...710...97C,kepler,exoplanets
2010Sci...327..977B,kepler,exoplanets
2010ApJ...709..535B,kepler,exoplanets
2014arXiv1408.2515C,kepler,astrophysics
2014arXiv1408.2988C,kepler,astrophysics
2014arXiv1408.3117T,kepler,astrophysics
2014arXiv1408.3853V,kepler,astrophysics
2014arXiv1408.3926B,kepler,astrophysics
2014arXiv1408.3988D,kepler,astrophysics
2014arXiv1408.4054B,kepler,astrophysics
2014arXiv1408.4323H,kepler,astrophysics
2014arXiv1408.4496K,kepler,astrophysics
2014arXiv1408.7042D,kepler,astrophysics
2014arXiv1409.0058P,kepler,astrophysics
2014arXiv1409.0696C,kepler,astrophysics
2014arXiv1409.0722M,kepler,astrophysics
2014arXiv1409.1223S,kepler,astrophysics
2014arXiv1409.1265H,kepler,astrophysics
2014arXiv1409.1366H,kepler,astrophysics
2014arXiv1409.1613E,kepler,astrophysics
2014MNRAS.443..718L,kepler,astrophysics
2014MNRAS.443.1946B,kepler,astrophysics
2014MNRAS.443.2049H,kepler,astrophysics
2014MNRAS.444..600L,kepler,astrophysics
2014AJ....148...51A,kepler,astrophysics
2014arXiv1406.6428K,kepler,astrophysics
2014arXiv1406.6491R,kepler,astrophysics
2014arXiv1406.6941O,kepler,astrophysics
2014arXiv1407.1084B,kepler,astrophysics
2014MNRAS.443.3068B,kepler,astrophysics
2014arXiv1407.2329J,kepler,astrophysics
2014arXiv1407.2986P,kepler,astrophysics
2014MNRAS.444.1909B,kepler,astrophysics
2014arXiv1408.0817K,kepler,astrophysics
2014AcA....64..151K,kepler,astrophysics
2014ApJ...789L...3D,kepler,astrophysics
2014ARep...58..471P,kepler,astrophysics
2014AJ....148...37L,kepler,astrophysics
2014AJ....148...38M,kepler,astrophysics
2014ApJ...790L..23D,kepler,astrophysics
2014ApJS..213...31B,kepler,astrophysics
2014MNRAS.442.3769K,kepler,astrophysics
2014arXiv1407.3780C,k2,astrophysics
2014MNRAS.442.3686B,kepler,astrophysics
2014ApJ...788...93C,kepler,astrophysics
2014ApJ...792...67C,kepler,astrophysics
2014ApJ...789...53F,kepler,astrophysics
2014ApJ...789...85H,kepler,astrophysics
2014arXiv1405.5075K,kepler,astrophysics
2014arXiv1405.5374G,kepler,astrophysics
2014arXiv1405.5658L,kepler,astrophysics
2014MNRAS.442.2926R,k2,astrophysics
2014ApJ...790..138V,kepler,astrophysics
2014ApJ...788...93C,kepler,astrophysics
2014ApJ...788..114R,kepler,astrophysics
2014ApJ...788L..10S,kepler,astrophysics
2014arXiv1406.0612W,kepler,astrophysics
2014arXiv1406.1712P,kepler,astrophysics
2014arXiv1406.1825J,kepler,astrophysics
2014MNRAS.441.1435L,kepler,astrophysics
2014MNRAS.441.2148Y,kepler,astrophysics
2014A&A...564L..14O,kepler,astrophysics
2014PASP..126..674L,kepler,astrophysics
2014JSWSC...4A..15M,kepler,astrophysics
2014MNRAS.441.2744V,kepler,astrophysics
2014MNRAS.441.2515M,kepler,astrophysics
2014MNRAS.442..489R,kepler,astrophysics
2014ApJ...786..158G,kepler,astrophysics
2014arXiv1405.0128G,kepler,astrophysics
2014MNRAS.440.3036O,kepler,astrophysics
2014MNRAS.440.3809R,kepler,astrophysics
2014MNRAS.442L..61J,k2,astrophysics
2014AJ....147..159S,kepler,astrophysics
2014ApJ...786...10W,kepler,astrophysics
2014arXiv1403.5888P,k2,astrophysics
2014A&A...566A..20A,kepler,astrophysics
2014arXiv1403.7155G,kepler,astrophysics
2014AJ....147..139J,kepler,astrophysics
2014MNRAS.441.1669C,kepler,astrophysics
2014ApJ...785L..13T,kepler,astrophysics
2014ApJ...785....5G,kepler,astrophysics
2014arXiv1402.3614M,kepler,astrophysics
2014arXiv1402.3772N,kepler,astrophysics
2014arXiv1402.5163H,k2,astrophysics
2014ApJS..211...24M,kepler,astrophysics
2014A&A...564A..50L,kepler,astrophysics
2014A&A...563A..23L,kepler,astrophysics
2014ApJ...783...89B,kepler,astrophysics
2014ApJ...783L..15B,kepler,astrophysics
2014ApJ...784L...3M,kepler,astrophysics
2014ApJ...784L..16S,kepler,astrophysics
2014arXiv1403.0308K,kepler,astrophysics
2014ApJ...785L..28E,kepler,astrophysics
2014arXiv1403.2242H,kepler,astrophysics
2014ApJ...787..110C,kepler,astrophysics
2014ApJ...780..104C,kepler,astrophysics
2014NewA...30...28U,kepler,astrophysics
2014A&A...564A..27D,kepler,astrophysics
2014A&A...563A..59M,kepler,astrophysics
2014ApJ...783..123C,kepler,astrophysics
2014ApJ...784...88S,kepler,astrophysics
2014ApJ...781L..29B,kepler,astrophysics
2014arXiv1402.0803B,kepler,astrophysics
2014MNRAS.439.3453B,kepler,astrophysics
2014A&A...563L...4N,kepler,astrophysics
